country,year,sex,age,suicides_no,population,suicides_pop,gdp_for_year,gdp_per_capita,PCA_1,PCA_2
South Korea,2010,male,15-24,493,3509674,14.05,1094499338703,22994 , 0.7218700986787709 , -0.16277156181486113
South Korea,2010,female,15-24,372,3137470,11.86,1094499338703,22994 , 0.5788165621032249 , -0.28890500060647134
South Korea,2010,female,05-14,34,2793259,1.22,1094499338703,22994 , 0.24970941138294248 , -0.8337717058144641
South Korea,2010,male,05-14,27,3054724,0.88,1094499338703,22994 , 0.28242214666730436 , -0.8547401759990315
South Korea,2011,male,75+,1276,688365,185.37,1202463682634,25157 , 2.113415460339208 , 6.920258062411598
South Korea,2011,male,55-74,3393,4177826,81.21,1202463682634,25157 , 3.0837615943878665 , 3.5192189267414635
South Korea,2011,female,75+,894,1360809,65.7,1202463682634,25157 , 1.0871797982172726 , 2.0061788053784526
South Korea,2011,male,35-54,4255,8696946,48.93,1202463682634,25157 , 4.0218977027063225 , 2.480267500693722
South Korea,2011,male,25-34,1384,3868804,35.77,1202463682634,25157 , 1.5237151860083953 , 0.9563890666255793
South Korea,2011,female,55-74,1178,4598818,25.62,1202463682634,25157 , 1.4368910964701795 , 0.4613744324631569
South Korea,2011,female,25-34,901,3682791,24.47,1202463682634,25157 , 1.1289949394850296 , 0.32736636436838107
South Korea,2011,female,35-54,1694,8426582,20.1,1202463682634,25157 , 2.2718446720022216 , 0.3675131505190139
South Korea,2011,male,15-24,528,3543608,14.9,1202463682634,25157 , 0.8184629412636503 , -0.19201107672852544
South Korea,2011,female,15-24,347,3161440,10.98,1202463682634,25157 , 0.6258869012141759 , -0.40949427153339013
South Korea,2011,male,05-14,30,2914466,1.03,1202463682634,25157 , 0.328864489758345 , -0.9207499689504317
South Korea,2011,female,05-14,26,2677562,0.97,1202463682634,25157 , 0.29041853416182106 , -0.9203057091704383
South Korea,2012,male,75+,1137,745816,152.45,1222807284485,25464 , 1.8032840700751742 , 5.546268393737148
South Korea,2012,male,55-74,3039,4379584,69.39,1222807284485,25464 , 2.8297258722585457 , 2.8997114403297166
South Korea,2012,female,75+,887,1444622,61.4,1222807284485,25464 , 1.0743250081413094 , 1.8194154078402103
South Korea,2012,male,35-54,3732,8693747,42.93,1222807284485,25464 , 3.682610465245673 , 2.0317362860423125
South Korea,2012,male,25-34,1210,3795994,31.88,1222807284485,25464 , 1.3931358945576884 , 0.7254304024724156
South Korea,2012,female,55-74,1060,4778393,22.18,1222807284485,25464 , 1.3803183207050005 , 0.2649205014217923
South Korea,2012,female,25-34,733,3604570,20.34,1222807284485,25464 , 0.999279988307415 , 0.0892437986946327
South Korea,2012,female,35-54,1539,8431939,18.25,1222807284485,25464 , 2.1795242491645244 , 0.22341804261985324
South Korea,2012,male,15-24,475,3573502,13.29,1222807284485,25464 , 0.791047986710018 , -0.2883137883801878
South Korea,2012,female,15-24,299,3188031,9.38,1222807284485,25464 , 0.6009619508710734 , -0.5034416872063708
South Korea,2012,male,05-14,28,2802575,1.0,1222807284485,25464 , 0.3217528591067522 , -0.9322958118150875
South Korea,2012,female,05-14,20,2582212,0.77,1222807284485,25464 , 0.2821820172012356 , -0.9404301966578102
South Korea,2013,male,75+,1191,806960,147.59,1305604981272,27060 , 1.8561150169360001 , 5.3160446909927925
South Korea,2013,male,55-74,3136,4595358,68.24,1305604981272,27060 , 2.9589314792945407 , 2.830436084592729
South Korea,2013,female,75+,816,1531049,53.3,1305604981272,27060 , 1.0336690655491476 , 1.4125102547360067
South Korea,2013,male,35-54,4112,8662051,47.47,1305604981272,27060 , 3.9823905532936545 , 2.3005564150307745
South Korea,2013,male,25-34,1126,3731895,30.17,1305604981272,27060 , 1.3705750457052321 , 0.5703523673509334
South Korea,2013,female,55-74,1004,4970200,20.2,1305604981272,27060 , 1.410543974754766 , 0.1050388212501207
South Korea,2013,female,25-34,698,3536920,19.73,1305604981272,27060 , 1.0130371602991182 , -0.0034523621759141652
South Korea,2013,female,35-54,1550,8407766,18.44,1305604981272,27060 , 2.2326631717298433 , 0.1791777372783828
South Korea,2013,male,15-24,473,3589652,13.18,1305604981272,27060 , 0.8404180791422412 , -0.35015147433477944
South Korea,2013,female,15-24,283,3205797,8.83,1305604981272,27060 , 0.6390952757086447 , -0.5881108521215453
South Korea,2013,male,05-14,21,2708467,0.78,1305604981272,27060 , 0.35078150686069265 , -0.9983799794068605
South Korea,2013,female,05-14,16,2502109,0.64,1305604981272,27060 , 0.3157465380573073 , -1.0020555915031655
South Korea,2014,male,75+,1090,875829,124.45,1411333926201,29120 , 1.6953899450666536 , 4.284055342574771
South Korea,2014,male,55-74,2952,4819912,61.25,1411333926201,29120 , 2.8954463119444425 , 2.4060472546406753
South Korea,2014,male,35-54,4085,8631486,47.33,1411333926201,29120 , 4.023728628619715 , 2.2127032251873775
South Korea,2014,female,75+,721,1627234,44.31,1411333926201,29120 , 0.9875608842646403 , 0.9447484396212869
South Korea,2014,male,25-34,1133,3662939,30.93,1411333926201,29120 , 1.4327390871419496 , 0.5318788919337273
South Korea,2014,female,25-34,643,3460437,18.58,1411333926201,29120 , 1.023519647428039 , -0.14123405682309698
South Korea,2014,female,55-74,961,5173521,18.58,1411333926201,29120 , 1.4665808562946498 , -0.05200590636698707
South Korea,2014,female,35-54,1506,8376722,17.98,1411333926201,29120 , 2.2616096544470725 , 0.07216310404064223
South Korea,2014,male,15-24,453,3588494,12.62,1411333926201,29120 , 0.8870829579982163 , -0.45258287303307704
South Korea,2014,female,15-24,257,3209671,8.01,1411333926201,29120 , 0.6810574571972703 , -0.7032460282634185
South Korea,2014,male,05-14,22,2615352,0.84,1411333926201,29120 , 0.40052096614275035 , -1.0665112812620043
South Korea,2014,female,05-14,11,2424320,0.45,1411333926201,29120 , 0.3624085582265742 , -1.0826820636676782
South Korea,2015,male,75+,1329,944284,140.74,1382764027114,28410 , 1.9494953914814397 , 5.044604802849812
South Korea,2015,male,55-74,3123,5071921,61.57,1382764027114,28410 , 3.016810868674679 , 2.5026310101893716
South Korea,2015,female,75+,750,1721418,43.57,1382764027114,28410 , 0.9944609777882581 , 0.9482135436967684
South Korea,2015,male,35-54,3678,8593620,42.8,1382764027114,28410 , 3.7281961740089478 , 1.902506091705165
South Korea,2015,male,25-34,988,3573299,27.65,1382764027114,28410 , 1.2914339763050144 , 0.3717314319223594
South Korea,2015,female,55-74,990,5412589,18.29,1382764027114,28410 , 1.498694586235354 , -0.0333121218867177
South Korea,2015,female,25-34,572,3353452,17.06,1382764027114,28410 , 0.9360053809671357 , -0.20302603797522056
South Korea,2015,female,35-54,1372,8337331,16.46,1382764027114,28410 , 2.147584613484594 , -0.01477383848744654
South Korea,2015,male,15-24,421,3580725,11.76,1382764027114,28410 , 0.842206237796674 , -0.4751627306692877
South Korea,2015,female,15-24,256,3211732,7.97,1382764027114,28410 , 0.6619137974777023 , -0.6816492420210604
South Korea,2015,male,05-14,17,2523952,0.67,1382764027114,28410 , 0.36399550727450825 , -1.0498847323963463
South Korea,2015,female,05-14,14,2347429,0.6,1382764027114,28410 , 0.3351458461248808 , -1.0505664624236186
Romania,1989,male,75+,138,374100,36.89,42105263158,1973 , -0.4139055252091581 , 1.4040355694623594
Romania,1989,male,35-54,734,2847600,25.78,42105263158,1973 , 0.22149132337767283 , 1.1431805397303907
Romania,1989,male,55-74,470,1824900,25.75,42105263158,1973 , -0.0864228235968563 , 1.0605817129234973
Romania,1989,male,25-34,333,1643900,20.26,42105263158,1973 , -0.234966736478097 , 0.7936962471122686
Romania,1989,female,75+,69,555000,12.43,42105263158,1973 , -0.611834793796157 , 0.4022678510552498
Romania,1989,male,15-24,197,1907000,10.33,42105263158,1973 , -0.34965263544902897 , 0.342554646310544
Romania,1989,female,55-74,189,2162500,8.74,42105263158,1973 , -0.3278734350448965 , 0.27162960602013836
Romania,1989,female,35-54,237,2891300,8.2,42105263158,1973 , -0.1942941810464118 , 0.2550052695747666
Romania,1989,female,25-34,67,1587400,4.22,42105263158,1973 , -0.5196736062396999 , 0.05622389387942831
Romania,1989,female,15-24,75,1830400,4.1,42105263158,1973 , -0.47934196117985595 , 0.05003066708618453
Romania,1989,male,05-14,14,1902500,0.74,42105263158,1973 , -0.529420131712195 , -0.10799563235016295
Romania,1989,female,05-14,6,1817900,0.33,42105263158,1973 , -0.5499148312949209 , -0.1257760126585654
Romania,1990,male,75+,97,377600,25.69,38995454545,1822 , -0.5247553608057688 , 0.9477074659076616
Romania,1990,male,55-74,413,1854500,22.27,38995454545,1822 , -0.1442774382329865 , 0.9045680077376513
Romania,1990,male,35-54,607,2875600,21.11,38995454545,1822 , 0.11363390145047561 , 0.9133338181354557
Romania,1990,male,25-34,210,1581200,13.28,38995454545,1822 , -0.3716182414434395 , 0.4752107392807761
Romania,1990,female,75+,64,566300,11.3,38995454545,1822 , -0.6243914435009776 , 0.35973155178163285
Romania,1990,male,15-24,177,1966300,9.0,38995454545,1822 , -0.3652308201366621 , 0.28549614860690115
Romania,1990,female,55-74,196,2188100,8.96,38995454545,1822 , -0.3210800326850769 , 0.28704569563485705
Romania,1990,female,35-54,167,2919600,5.72,38995454545,1822 , -0.2523520559140918 , 0.1338319744436644
Romania,1990,female,25-34,57,1521500,3.75,38995454545,1822 , -0.5417720273857137 , 0.03944146399013094
Romania,1990,female,15-24,69,1887200,3.66,38995454545,1822 , -0.4804132802794421 , 0.03370703888087499
Romania,1990,male,05-14,19,1873200,1.01,38995454545,1822 , -0.5316777445824541 , -0.09034359288213581
Romania,1990,female,05-14,3,1790800,0.17,38995454545,1822 , -0.5597517479563583 , -0.12829203983089743
Romania,1991,male,75+,110,366900,29.98,28998684211,1351 , -0.4952021848506242 , 1.1374037397064258
Romania,1991,male,55-74,487,1899700,25.64,28998684211,1351 , -0.07774525938633935 , 1.0798150366841577
Romania,1991,male,35-54,645,2894400,22.28,28998684211,1351 , 0.1385906141356314 , 0.987957063530135
Romania,1991,male,25-34,229,1523400,15.03,28998684211,1351 , -0.3648704753542538 , 0.5670847537283469
Romania,1991,female,75+,65,559700,11.61,28998684211,1351 , -0.6313080870600579 , 0.38659724244224003
Romania,1991,female,55-74,183,2236300,8.18,28998684211,1351 , -0.3361429562083507 , 0.26426700608895626
Romania,1991,male,15-24,152,2028200,7.49,28998684211,1351 , -0.3907399317741813 , 0.22889584090998866
Romania,1991,female,35-54,161,2938000,5.48,28998684211,1351 , -0.2637409422938575 , 0.13572076648402656
Romania,1991,female,25-34,60,1462900,4.1,28998684211,1351 , -0.5550494711408658 , 0.06961015649357427
Romania,1991,female,15-24,52,1946600,2.67,28998684211,1351 , -0.49770761473706665 , 0.000857736539744861
Romania,1991,male,05-14,15,1841200,0.81,28998684211,1351 , -0.54918657128865 , -0.08518115754273833
Romania,1991,female,05-14,2,1760700,0.11,28998684211,1351 , -0.5741688266704162 , -0.11646125268521784
Romania,1992,male,75+,130,348100,37.35,25121666667,1183 , -0.433926648375238 , 1.443354659285233
Romania,1992,male,55-74,610,1942300,31.41,25121666667,1183 , 0.04065213032086973 , 1.3601227388335317
Romania,1992,male,35-54,807,2861100,28.21,25121666667,1183 , 0.2694827361069746 , 1.290815475148827
Romania,1992,male,25-34,282,1411700,19.98,25121666667,1183 , -0.3166647922216751 , 0.791068574111837
Romania,1992,female,75+,69,553400,12.47,25121666667,1183 , -0.6267005336397483 , 0.42748004517011706
Romania,1992,male,15-24,235,2033700,11.56,25121666667,1183 , -0.31407673778259043 , 0.4271329710228757
Romania,1992,female,55-74,189,2295000,8.24,25121666667,1183 , -0.32663591474980336 , 0.2729165832519482
Romania,1992,female,35-54,188,2906600,6.47,25121666667,1183 , -0.24853536430719098 , 0.19095863885719186
Romania,1992,female,25-34,58,1374900,4.22,25121666667,1183 , -0.5718310777476289 , 0.0803009871024984
Romania,1992,female,15-24,65,1959800,3.32,25121666667,1183 , -0.4865118432646052 , 0.036450339326966466
Romania,1992,male,05-14,13,1806200,0.72,25121666667,1183 , -0.5595778421468445 , -0.08381017467028622
Romania,1992,female,05-14,4,1734300,0.23,25121666667,1183 , -0.579348045707446 , -0.10538296899706995
Romania,1993,male,35-54,943,2869900,32.86,26362894737,1237 , 0.38622065666401156 , 1.5254646645931311
Romania,1993,male,75+,101,318400,31.72,26362894737,1237 , -0.49681092337228155 , 1.2074803517830457
Romania,1993,male,55-74,607,1993400,30.45,26362894737,1237 , 0.040388989440212256 , 1.3182603202050327
Romania,1993,male,25-34,326,1508500,21.61,26362894737,1237 , -0.2630921509829648 , 0.8691518473433272
Romania,1993,female,75+,62,516800,12.0,26362894737,1237 , -0.6387894113692839 , 0.4051862253119816
Romania,1993,male,15-24,197,1960800,10.05,26362894737,1237 , -0.357547174964042 , 0.35240336905671615
Romania,1993,female,55-74,217,2366500,9.17,26362894737,1237 , -0.29148282533162717 , 0.3175685738181716
Romania,1993,female,35-54,194,2917900,6.65,26362894737,1237 , -0.24092763684017018 , 0.19855563114455313
Romania,1993,female,25-34,51,1468500,3.47,26362894737,1237 , -0.5664375134961608 , 0.044488321111815984
Romania,1993,female,15-24,57,1886900,3.02,26362894737,1237 , -0.5033619067734706 , 0.021200527488957698
Romania,1993,male,05-14,17,1786000,0.95,26362894737,1237 , -0.557498554316395 , -0.07440660123270196
Romania,1993,female,05-14,2,1714000,0.12,26362894737,1237 , -0.5833490218222429 , -0.11176894679689588
Romania,1994,male,75+,125,307900,40.6,30074440483,1406 , -0.41403625301024427 , 1.5646918321130394
Romania,1994,male,35-54,993,2872400,34.57,30074440483,1406 , 0.43186875935516805 , 1.6073007862751651
Romania,1994,male,55-74,608,2025500,30.02,30074440483,1406 , 0.0457753094041107 , 1.295897354993982
Romania,1994,male,25-34,329,1562300,21.06,30074440483,1406 , -0.2541820405618184 , 0.842379673405141
Romania,1994,male,15-24,222,1936600,11.46,30074440483,1406 , -0.3327452195734499 , 0.41331865012969826
Romania,1994,female,75+,55,508000,10.83,30074440483,1406 , -0.6498149660508666 , 0.3511237666072847
Romania,1994,female,55-74,221,2412500,9.16,30074440483,1406 , -0.27908077844220347 , 0.31278356596566287
Romania,1994,female,35-54,190,2920000,6.51,30074440483,1406 , -0.2407758866883901 , 0.1863732296564764
Romania,1994,female,25-34,61,1518200,4.02,30074440483,1406 , -0.5457494944532377 , 0.064171646411624
Romania,1994,female,15-24,57,1864500,3.06,30074440483,1406 , -0.5032077715584932 , 0.018140303695300373
Romania,1994,male,05-14,21,1764000,1.19,30074440483,1406 , -0.5534424001804186 , -0.06800655433906944
Romania,1994,female,05-14,5,1694100,0.3,30074440483,1406 , -0.5800128161640119 , -0.10817182823819621
Romania,1995,male,35-54,1021,2865200,35.63,37662075750,1756 , 0.4617441282087732 , 1.6497274753254167
Romania,1995,male,75+,99,313200,31.61,37662075750,1756 , -0.4897286799642523 , 1.1869193091185288
Romania,1995,male,55-74,579,2038700,28.4,37662075750,1756 , 0.025261578417303032 , 1.2097936508161402
Romania,1995,male,25-34,323,1605100,20.12,37662075750,1756 , -0.25170391643500034 , 0.7914894402525469
Romania,1995,male,15-24,223,1929800,11.56,37662075750,1756 , -0.32579239577730223 , 0.40733384381212345
Romania,1995,female,55-74,193,2432500,7.93,37662075750,1756 , -0.29503911767404534 , 0.24243674118054973
Romania,1995,female,75+,35,523500,6.69,37662075750,1756 , -0.6837993443505445 , 0.16822466113083454
Romania,1995,female,35-54,191,2913000,6.56,37662075750,1756 , -0.23423130071721115 , 0.17840462982995445
Romania,1995,female,25-34,65,1560400,4.17,37662075750,1756 , -0.5292952448666537 , 0.060413515778738124
Romania,1995,female,15-24,49,1855500,2.64,37662075750,1756 , -0.505759571456446 , -0.011888706509529714
Romania,1995,male,05-14,11,1741700,0.63,37662075750,1756 , -0.5602197539945718 , -0.1041152974717138
Romania,1995,female,05-14,4,1672700,0.24,37662075750,1756 , -0.5776324970646538 , -0.12100749899751642
Romania,1996,male,35-54,1059,2874300,36.84,37182938696,1738 , 0.4940171438126046 , 1.7126299880950056
Romania,1996,male,75+,110,314000,35.03,37182938696,1738 , -0.4577144213229454 , 1.3275751385290822
Romania,1996,male,55-74,615,2023700,30.39,37182938696,1738 , 0.05864083426410287 , 1.3033839260439402
Romania,1996,male,25-34,302,1629200,18.54,37182938696,1738 , -0.27262943077666874 , 0.7208293470523657
Romania,1996,male,15-24,234,1940800,12.06,37182938696,1738 , -0.3143254673968215 , 0.4317346542136846
Romania,1996,female,55-74,196,2421700,8.09,37182938696,1738 , -0.29408375651509133 , 0.2506872970872222
Romania,1996,female,75+,39,531400,7.34,37182938696,1738 , -0.675740935473639 , 0.19598866891456268
Romania,1996,female,35-54,177,2926100,6.05,37182938696,1738 , -0.24464449282968997 , 0.15313416659175436
Romania,1996,female,25-34,42,1590500,2.64,37182938696,1738 , -0.55010404565017 , -0.009128087141548794
Romania,1996,female,15-24,37,1856200,1.99,37182938696,1738 , -0.5179335512199172 , -0.041737659840881514
Romania,1996,male,05-14,15,1677700,0.89,37182938696,1738 , -0.565934402171538 , -0.09053420407593565
Romania,1996,female,05-14,2,1611700,0.12,37182938696,1738 , -0.5892632474624468 , -0.12486280967930023
Romania,1997,male,35-54,1052,2869400,36.66,35838588170,1677 , 0.48667661124486133 , 1.704736628883808
Romania,1997,male,75+,109,326700,33.36,35838588170,1677 , -0.47017985561148345 , 1.2624090637171181
Romania,1997,male,55-74,622,2007400,30.99,35838588170,1677 , 0.06363549750874573 , 1.3320163239117382
Romania,1997,male,25-34,369,1659700,22.23,35838588170,1677 , -0.20228192242690704 , 0.8941945963510536
Romania,1997,male,15-24,207,1942100,10.66,35838588170,1677 , -0.3416054612392064 , 0.3676446403906013
Romania,1997,female,75+,46,554700,8.29,35838588170,1677 , -0.6621380780665234 , 0.23780668611174957
Romania,1997,female,55-74,173,2409000,7.18,35838588170,1677 , -0.3174363142839226 , 0.20784906814178433
Romania,1997,female,35-54,172,2924900,5.88,35838588170,1677 , -0.25018776958636707 , 0.14632928692117766
Romania,1997,female,15-24,48,1850300,2.59,35838588170,1677 , -0.5090440162340699 , -0.011778335492237193
Romania,1997,female,25-34,41,1625900,2.52,35838588170,1677 , -0.547430239958999 , -0.013099323159093648
Romania,1997,male,05-14,16,1631600,0.98,35838588170,1677 , -0.5727766073626586 , -0.08390376478778293
Romania,1997,female,05-14,4,1567300,0.26,35838588170,1677 , -0.594889088053676 , -0.11589666126312585
Romania,1998,male,35-54,1082,2866500,37.75,41976002704,1967 , 0.5173949919506656 , 1.7508565579718338
Romania,1998,male,75+,125,339700,36.8,41976002704,1967 , -0.42744829297160075 , 1.3963358690870453
Romania,1998,male,55-74,616,1982600,31.07,41976002704,1967 , 0.06245533255849772 , 1.3247315257242482
Romania,1998,male,25-34,332,1706100,19.46,41976002704,1967 , -0.23234919269127094 , 0.7605553164593424
Romania,1998,male,15-24,176,1918800,9.17,41976002704,1967 , -0.36899112895568115 , 0.28843998875574556
Romania,1998,female,55-74,168,2387500,7.04,41976002704,1967 , -0.31920115860746096 , 0.19213831857313535
Romania,1998,female,75+,39,576700,6.76,41976002704,1967 , -0.6690312094655764 , 0.1652873921373033
Romania,1998,female,35-54,175,2927600,5.98,41976002704,1967 , -0.24183601756644335 , 0.14274982737787142
Romania,1998,female,25-34,52,1665800,3.12,41976002704,1967 , -0.5250386273802053 , 0.005548778454558534
Romania,1998,female,15-24,54,1831300,2.95,41976002704,1967 , -0.5002456864801882 , -0.0034864927235871836
Romania,1998,male,05-14,19,1600400,1.19,41976002704,1967 , -0.568696187079985 , -0.08248877086508287
Romania,1998,female,05-14,0,1535400,0.0,41976002704,1967 , -0.5985447137017832 , -0.13580705302779608
Romania,1999,male,75+,125,355100,35.2,36183003978,1698 , -0.4423169203082046 , 1.3404897861502894
Romania,1999,male,35-54,945,2862700,33.01,36183003978,1698 , 0.39611153208970734 , 1.518566902847351
Romania,1999,male,55-74,613,1960600,31.27,36183003978,1698 , 0.053822336113109694 , 1.3399820607563735
Romania,1999,male,25-34,322,1770400,18.19,36183003978,1698 , -0.24318408648095244 , 0.7131348284464876
Romania,1999,male,15-24,195,1880500,10.37,36183003978,1698 , -0.3597042242608319 , 0.35208654407681583
Romania,1999,female,75+,53,597400,8.87,36183003978,1698 , -0.6468922281023671 , 0.2621259874362702
Romania,1999,female,55-74,183,2369700,7.72,36183003978,1698 , -0.31309007497050484 , 0.23322134193621633
Romania,1999,female,35-54,163,2925700,5.57,36183003978,1698 , -0.2572972878870775 , 0.1299695398300591
Romania,1999,female,25-34,51,1720700,2.96,36183003978,1698 , -0.5236531935037775 , 0.005837411029197118
Romania,1999,female,15-24,47,1800200,2.61,36183003978,1698 , -0.5166616637083433 , -0.011051341919907027
Romania,1999,male,05-14,35,1566000,2.23,36183003978,1698 , -0.5617791654863287 , -0.02641197740234114
Romania,1999,female,05-14,4,1501800,0.27,36183003978,1698 , -0.6043183171943682 , -0.11490514511821083
Romania,2000,male,35-54,978,2865300,34.13,37438527800,1758 , 0.4253100447701151 , 1.5737742058896986
Romania,2000,male,55-74,658,1934900,34.01,37438527800,1758 , 0.09799991067177471 , 1.4646557258811308
Romania,2000,male,75+,114,375100,30.39,37438527800,1758 , -0.4809674234931807 , 1.1429693372847598
Romania,2000,male,25-34,364,1851600,19.66,37438527800,1758 , -0.1942655344913573 , 0.7842270895980709
Romania,2000,female,75+,65,623400,10.43,37438527800,1758 , -0.6230723264151391 , 0.32642537472080707
Romania,2000,male,15-24,188,1846000,10.18,37438527800,1758 , -0.3692904906341869 , 0.3407254890326699
Romania,2000,female,55-74,171,2347300,7.28,37438527800,1758 , -0.3256570935216815 , 0.2098037500005274
Romania,2000,female,35-54,179,2929500,6.11,37438527800,1758 , -0.24220389326436725 , 0.1556497820561663
Romania,2000,female,25-34,58,1792700,3.24,37438527800,1758 , -0.5055003105363701 , 0.016516482740814315
Romania,2000,female,15-24,32,1771300,1.81,37438527800,1758 , -0.534676675878437 , -0.04979771848690935
Romania,2000,male,05-14,23,1508100,1.53,37438527800,1758 , -0.5816565401697473 , -0.05951298594744781
Romania,2000,female,05-14,6,1445200,0.42,37438527800,1758 , -0.6094192883723523 , -0.1089309813680487
Romania,2001,male,35-54,1043,2857051,36.51,40716836998,1914 , 0.48283658696682036 , 1.6885471330626733
Romania,2001,male,75+,113,396468,28.5,40716836998,1914 , -0.48970790842671713 , 1.062426460587141
Romania,2001,male,55-74,540,1915525,28.19,40716836998,1914 , -0.014726480842712303 , 1.1842514359513534
Romania,2001,male,25-34,371,1931865,19.2,40716836998,1914 , -0.1786667241487643 , 0.7624804717351377
Romania,2001,male,15-24,185,1809255,10.23,40716836998,1914 , -0.373272340623764 , 0.33760363157179235
Romania,2001,female,75+,54,653462,8.26,40716836998,1914 , -0.6384447754144227 , 0.2307987838661692
Romania,2001,female,55-74,178,2329886,7.64,40716836998,1914 , -0.31856129008656325 , 0.22244385144906303
Romania,2001,female,35-54,138,2921486,4.72,40716836998,1914 , -0.27487899110174274 , 0.0803431014309826
Romania,2001,female,25-34,36,1868696,1.93,40716836998,1914 , -0.5138596590018194 , -0.04994241777786311
Romania,2001,male,05-14,26,1456471,1.79,40716836998,1914 , -0.5827969177805563 , -0.051737754058219516
Romania,2001,female,15-24,31,1739076,1.78,40716836998,1914 , -0.5374183134506128 , -0.05542359499841393
Romania,2001,female,05-14,5,1393646,0.36,40716836998,1914 , -0.6152976924493928 , -0.11539464796841441
Romania,2002,male,35-54,1138,2808780,40.52,46174557556,2231 , 0.5666807230085666 , 1.8756519679441175
Romania,2002,male,75+,142,404282,35.12,46174557556,2231 , -0.4161156401638046 , 1.3272047816716777
Romania,2002,male,55-74,651,1878420,34.66,46174557556,2231 , 0.0987196991585988 , 1.4750056086420291
Romania,2002,male,25-34,375,1876794,19.98,46174557556,2231 , -0.17326464148777862 , 0.786790977404774
Romania,2002,male,15-24,198,1739618,11.38,46174557556,2231 , -0.36202393565147467 , 0.38030359198876845
Romania,2002,female,75+,59,669890,8.81,46174557556,2231 , -0.6234364967889284 , 0.24503445590884634
Romania,2002,female,55-74,187,2292484,8.16,46174557556,2231 , -0.3095540363165449 , 0.2379925340191326
Romania,2002,female,35-54,175,2875101,6.09,46174557556,2231 , -0.24449082104112146 , 0.14046778954193795
Romania,2002,female,25-34,58,1810431,3.2,46174557556,2231 , -0.49475094386281787 , 0.000733742058652451
Romania,2002,male,05-14,35,1372601,2.55,46174557556,2231 , -0.578969811136537 , -0.025796602010590718
Romania,2002,female,15-24,38,1659695,2.29,46174557556,2231 , -0.5359707373354156 , -0.04026100715762308
Romania,2002,female,05-14,11,1312484,0.84,46174557556,2231 , -0.6149274223284819 , -0.10177129764859667
Romania,2003,male,35-54,1069,2925320,36.54,59867801205,2898 , 0.5262980842167231 , 1.6693271751093965
Romania,2003,male,55-74,662,1863111,35.53,59867801205,2898 , 0.1217531471447796 , 1.494239207980775
Romania,2003,male,75+,127,421121,30.16,59867801205,2898 , -0.4474730498636545 , 1.1042448499488866
Romania,2003,male,25-34,349,1803090,19.36,59867801205,2898 , -0.1918359741700186 , 0.7338304123106661
Romania,2003,male,15-24,157,1733591,9.06,59867801205,2898 , -0.39199858877009813 , 0.2528358736154868
Romania,2003,female,75+,55,692956,7.94,59867801205,2898 , -0.6165199209497896 , 0.18870859633841
Romania,2003,female,55-74,176,2280751,7.72,59867801205,2898 , -0.30870033569975974 , 0.19674131426158975
Romania,2003,female,35-54,188,2993019,6.28,59867801205,2898 , -0.20537965574390005 , 0.13098617194548018
Romania,2003,female,15-24,45,1654756,2.72,59867801205,2898 , -0.5170330459107741 , -0.04022512217335324
Romania,2003,female,25-34,36,1733161,2.08,59867801205,2898 , -0.5153111138036224 , -0.07051826643463183
Romania,2003,male,05-14,22,1307126,1.68,59867801205,2898 , -0.5906228546953075 , -0.08391276809935516
Romania,2003,female,05-14,8,1248839,0.64,59867801205,2898 , -0.6154148293670823 , -0.12949464145219713
Romania,2004,male,55-74,646,1874080,34.47,76216441462,3698 , 0.12085806436374902 , 1.422094497935922
Romania,2004,male,35-54,999,2968149,33.66,76216441462,3698 , 0.48498986422272145 , 1.503764478251205
Romania,2004,male,75+,127,436622,29.09,76216441462,3698 , -0.4384443927780402 , 1.037690517225537
Romania,2004,male,25-34,311,1778966,17.48,76216441462,3698 , -0.21702625841304216 , 0.621387564729757
Romania,2004,male,15-24,166,1719930,9.65,76216441462,3698 , -0.36956509072938565 , 0.2562153727898946
Romania,2004,female,75+,55,715640,7.69,76216441462,3698 , -0.6002086159901812 , 0.154616860664011
Romania,2004,female,55-74,174,2298125,7.57,76216441462,3698 , -0.29359676504426435 , 0.16596306040049846
Romania,2004,female,35-54,130,3030172,4.29,76216441462,3698 , -0.2338237582853605 , 0.005457742787290743
Romania,2004,female,25-34,49,1706579,2.87,76216441462,3698 , -0.4909809057940952 , -0.05743406834670331
Romania,2004,male,05-14,27,1247536,2.16,76216441462,3698 , -0.578264559089388 , -0.0855806899108379
Romania,2004,female,15-24,33,1644876,2.01,76216441462,3698 , -0.5160904883532731 , -0.09655727173938608
Romania,2004,female,05-14,3,1190092,0.25,76216441462,3698 , -0.6153323051266671 , -0.16955428597377006
Romania,2005,male,55-74,597,1891105,31.57,99697566668,4847 , 0.09419391067334347 , 1.2538226648873685
Romania,2005,male,35-54,943,2989109,31.55,99697566668,4847 , 0.46081629013624426 , 1.3641662873221505
Romania,2005,male,75+,135,453633,29.76,99697566668,4847 , -0.40491987073947205 , 1.032951860078093
Romania,2005,male,25-34,289,1771497,16.31,99697566668,4847 , -0.2185717083524963 , 0.532576265255092
Romania,2005,female,75+,71,740695,9.59,99697566668,4847 , -0.5515125993848383 , 0.20165771531099927
Romania,2005,male,15-24,153,1708513,8.96,99697566668,4847 , -0.36283392529684777 , 0.1899711167455012
